transaction_date,ticker,asset_description,type,amount,name,disclosure_date,chamber,first_name,last_name,party,birthday,gender,represents
2020-08-13,DXCM,"DexCom, Inc.",sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-10,ENTG,"Entegris, Inc.",sale_full,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-04,FB,"Facebook, Inc. - Class A",purchase,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-31,FAST,Fastenal Company,sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-05,HUBS,"HubSpot, Inc.",sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-07,LVS,Las Vegas Sands Corp.,sale_full,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-05,LAD,"Lithia Motors, Inc.",sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-24,POWI,"Power Integrations, Inc.",sale_full,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-24,RBA,Ritchie bros. Auctioneers Incorporated,sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-04,ROST,"Ross Stores, Inc.",sale_full,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-27,SPGI,S&P Global Inc.,sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-03,SGEN,"Seattle Genetics, Inc.",purchase,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-04,SBUX,Starbucks Corporation,sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-04,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-07,TDG,TransDigm Group Incorporated,sale_full,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-08-13,W,Wayfair Inc. Class A,sale_partial,15000,Josh Gottheimer,2020-09-20,house,,,Democrat,1975-03-08,M,NJ05
2020-09-11,AM,Antero Midstream Corporation,purchase,50000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,CEQP,Crestwood Equity Partners LP,sale_full,250000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,ET,Energy Transfer LP Common Units,purchase,50000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,GLOP,Gaslog Partners LP Common Units Representing Limited Partnership Interests,purchase,15000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,GEL,"Genesis Energy, L.P. Common Units",purchase,15000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,GMLP,Golar LNG Partners LP - Common Units Representing Limited Partnership,purchase,15000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,NGL,NGL ENERGY PARTNERS LP Common Units Representing Limited Partner Interests,purchase,15000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,SHLX,"Shell Midstream Partners, L.P. Common Units Representing Limited Partner Interests",purchase,15000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,SRLP,Sprague Resources LP Common Units Representing Limited Partner Interests,purchase,50000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,50000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-09-11,WES,"Western Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,50000,Mark Green,2020-09-20,house,,,Republican,1964-11-08,M,TN07
2020-08-10,BE,Bloom Energy Corporation Class A,purchase,15000,Austin Scott,2020-09-20,house,,,Republican,1969-12-10,M,GA08
2020-07-21,FCEL,"FuelCell Energy, Inc.",purchase,15000,Austin Scott,2020-09-20,house,,,Republican,1969-12-10,M,GA08
2020-07-23,FCEL,"FuelCell Energy, Inc.",sale_full,15000,Austin Scott,2020-09-20,house,,,Republican,1969-12-10,M,GA08
2020-08-24,GE,General Electric Company,purchase,15000,Austin Scott,2020-09-20,house,,,Republican,1969-12-10,M,GA08
2020-11-03,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-04,NTAP,Net App Inc / Stock,purchase,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-16,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-30,NTAP,Net App Inc / Stock,purchase,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-12-07,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-03,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-04,NTAP,Net App Inc / Stock,purchase,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-16,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-30,NTAP,Net App Inc / Stock,purchase,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-12-07,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-03,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-04,NTAP,Net App Inc / Stock,purchase,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-16,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-30,NTAP,Net App Inc / Stock,purchase,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-12-07,NTAP,Net App Inc / Stock,sale_full,15000,Doug Lamborn,2020-12-08,house,,,Republican,1954-05-24,M,CO05
2020-11-04,ACM,AECOM,sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,APTV,Aptiv PLC Ordinary Shares,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-07,APTV,Aptiv PLC Ordinary Shares,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-23,AVYA,Avaya Holdings Corp.,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,BLL,Ball Corporation,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-02,BIO,"Bio-Rad Laboratories, Inc. Class A",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-22,BLDR,"Builders FirstSource, Inc.",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-07,KMX,CarMax Inc,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,KMX,CarMax Inc,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,CNC,Centene Corporation,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-04,CNC,Centene Corporation,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-12,CHDN,"Churchill Downs, Incorporated",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-11,CCC,Clarivate Plc Ordinary Shares,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,STZ,"Constellation Brands, Inc.",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-01,DELL,Dell Technologies Inc. Class C,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-02,DXCM,"DexCom, Inc.",sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-02,DLTR,"Dollar Tree, Inc.",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,DPZ,Domino's Pizza Inc,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,DRE,Duke Realty Corporation,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-06,ELAN,Elanco Animal Health Incorporated,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-07,EFX,"Equifax, Inc.",sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-04,FISV,"Fiserv, Inc.",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-12,FLT,"FleetCor Technologies, Inc.",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-07,FLIR,"FLIR Systems, Inc.",sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,FTV,Fortive Corporation,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-20,IT,"Gartner, Inc.",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-04,GFL,"GFL Environmental Inc. Subordinate Voting shares, no par value",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-11,GFL,"GFL Environmental Inc. Subordinate Voting shares, no par value",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,GPK,Graphic Packaging Holding Company,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-02,GPK,Graphic Packaging Holding Company,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-01,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-16,HDS,"HD Supply Holdings, Inc.",sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-12,HRI,Herc Holdings Inc.,sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-02,HRI,Herc Holdings Inc.,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,LW,"Lamb Weston Holdings, Inc.",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-02,LDOS,"Leidos Holdings, Inc.",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,LDOS,"Leidos Holdings, Inc.",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-02,LKQ,LKQ Corporation,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-12,LKQ,LKQ Corporation,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,LPLA,LPL Financial Holdings Inc.,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,LITE,Lumentum Holdings Inc.,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-07,LITE,Lumentum Holdings Inc.,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-04,LITE,Lumentum Holdings Inc.,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-12,MPLN,MultiPlan Corporation Class A,sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-12,ON,ON Semiconductor Corporation,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,OKE,"ONEOK, Inc.",sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-01,PII,Polaris Inc.,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-18,PII,Polaris Inc.,sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-22,PHM,"Pultegroup, Inc.",sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,RXT,"Rackspace Technology, Inc.",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,ROP,"Roper Technologies, Inc.",sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-04,FOUR,"Shift4 Payments, Inc. Class A",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,TDY,Teledyne Technologies Incorporated,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-20,UAA,"Under Armour, Inc. Class A",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-04,USFD,US Foods Holding Corp.,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-01,VLO,Valero Energy Corporation,sale_full,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-07,VRT,"Vertiv Holdings, LLC Class A",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,VRT,"Vertiv Holdings, LLC Class A",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-11-04,VRT,"Vertiv Holdings, LLC Class A",purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,VNT,Vontier Corporation,purchase,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2020-10-19,XYL,Xylem Inc. New,sale_partial,15000,Susie Lee,2020-12-08,house,,,Democrat,1966-11-07,F,NV03
2021-01-04,XLB,Materials Select Sector SPDR,purchase,50000,None Deborah K. Ross,2021-01-24,house,,,Democrat,1963-06-20,F,NC02
2021-01-04,ORCL,Oracle Corporation,purchase,50000,None Deborah K. Ross,2021-01-24,house,,,Democrat,1963-06-20,F,NC02
2021-01-04,SPY,SPDR S&P 500,purchase,100000,None Deborah K. Ross,2021-01-24,house,,,Democrat,1963-06-20,F,NC02
2021-01-04,XLF,SPDR Select Sector Fund - Financial,purchase,50000,None Deborah K. Ross,2021-01-24,house,,,Democrat,1963-06-20,F,NC02
2021-09-27,CVS,CVS Health Corp Bond - 4.23%,purchase,50000,Earl Blumenauer,2021-10-12,house,,,Democrat,1948-08-16,M,OR03
2021-09-15,BROS,Dutch Bros Inc Class A,purchase,15000,Earl Blumenauer,2021-10-12,house,,,Democrat,1948-08-16,M,OR03
2021-09-15,BROS,Dutch Bros Inc Class A,purchase,15000,Earl Blumenauer,2021-10-12,house,,,Democrat,1948-08-16,M,OR03
2021-09-10,DE,John Deere CAPI 3.125% /21,sale_full,50000,Earl Blumenauer,2021-10-12,house,,,Democrat,1948-08-16,M,OR03
2021-09-24,LW,Lamb Weston Holdings Inc,purchase,15000,Earl Blumenauer,2021-10-12,house,,,Democrat,1948-08-16,M,OR03
2021-09-27,UHG,UnitedHealth Group Growth Bond 3.75%,purchase,50000,Earl Blumenauer,2021-10-12,house,,,Democrat,1948-08-16,M,OR03
2021-09-24,BAH,Booz Allen Hamilton Holding Corp,purchase,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-24,CARR,Carrier Global Corporation,sale_full,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-24,ESI,Element Solutions Inc,purchase,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-24,AQUA,Evoqua Water Technologies Corp,purchase,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-28,GCGMF,Great Canadian Gaming Corp Ordinary Shares,sale_full,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-24,LDOS,Leidos Holdings Inc,sale_full,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-24,FOUR,Shift4 Payments Inc Class A,purchase,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-24,SYNH,Syneos Health Inc - Class A,purchase,15000,Susie Lee,2021-10-12,house,,,Democrat,1966-11-07,F,NV03
2021-09-16,AVGO,BroadCom Inc,purchase,50000,David B. McKinley,2021-10-12,house,,,Republican,1947-03-28,M,WV01
2021-09-16,AVGO,BroadCom Inc,purchase,50000,David B. McKinley,2021-10-12,house,,,Republican,1947-03-28,M,WV01
2021-09-16,RPM,RPM International Inc,sale_full,50000,David B. McKinley,2021-10-12,house,,,Republican,1947-03-28,M,WV01
2021-09-16,RPM,RPM International Inc,sale_full,50000,David B. McKinley,2021-10-12,house,,,Republican,1947-03-28,M,WV01
2021-05-14,NWN,Northwest Natural Holding Company,purchase,15000,Earl Blumenauer,2021-05-27,house,,,Democrat,1948-08-16,M,OR03
2021-12-17,RIVN,Rivian Automotive Inc - Class A,purchase,15000,Aston Donald McEachin,2021-12-17,house,,,Democrat,1961-10-10,M,VA04
2021-11-18,A,Agilent Technologies Inc,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,ADSK,AutoDesk,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,CERN,Cerner Corporation,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,CHD,Church & Dwight Company Inc,sale_full,50000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,CSCO,Cisco Systems Inc,sale_full,50000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-09-02,SEK,Cloetta AB,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,GE,General Electric Company,sale_partial,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-26,GE,General Electric Company,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-26,IBM,International Business Machines Corp,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,KUBTY,Kubota Corporation,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,KYOCF,Kyocera Corp Ordinary Shares,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,MITK,Mitek Systems Inc,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,PYPL,Paypal Holdings Inc,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,QCOM,Qualcomm,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-19,7XY,SwedenCare AB,sale_full,50000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,TNC,Tennant Company,sale_full,15000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,USB,US Bancorp,sale_full,50000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,UN,Unilever NV,sale_full,50000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-26,UNP,Union Pacific Corporation,sale_full,50000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-18,VAIAF,Vaissala Oy Ordinary Shares - A,sale_full,50000,Peter Welch,2021-12-17,house,,,Democrat,1947-05-02,M,VT00
2021-11-09,XOM,Exxon Mobil Corporation,purchase,15000,Bob Gibbs,2021-11-14,house,,,Republican,1954-06-14,M,OH07
2021-11-09,NEO,NeoGenomics Inc,sale_full,15000,Bob Gibbs,2021-11-14,house,,,Republican,1954-06-14,M,OH07
2021-03-05,ADDYY,Adidas AG Sponsored ADR,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,ABNB,AirBnb Inc Class A,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,ALGN,Align Technology Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-08,ALGT,Allegiant Travel Company,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,GOOG,Alphabet Inc Class C Capital Stock,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-22,AAPL,Apple Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,AAPL,Apple Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,ASML,ASML Holding NV - New York Registry Shares,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-22,ASML,ASML Holding NV - New York Registry Shares,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-05,BHP,BHP Group Limited ADR Shares,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-08,BHP,BHP Group Limited ADR Shares,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-31,CACI,"CACI International Inc, Class A",sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-12,CVNA,Carvana Co Class A,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-17,SCHW,Charles Schwab Corporation,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,DE,Deere & Company,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,DE,Deere & Company,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-04,DVN,Devon Energy Corporation,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-31,DISCA,Discovery Inc - Series A,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-08,D,Dominion Energy Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,ESTC,Elastic NV Ordinary Shares,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,ENPH,Enphase Energy Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-22,ENPH,Enphase Energy Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-23,EL,Estee Lauder Companies Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,ETSY,Etsy Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-22,FDX,FedEx Corporation,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,FCX,"Freeport-McMoRan, Inc",purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,HCA,HCA Healthcare Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-01,HD,Home Depot Inc,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-31,LRCX,Lam Research Corporation,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,LULU,Lululemon Athletica Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-04,MGY,Magnolia Oil & Gas Corporation Class A,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-31,MGY,Magnolia Oil & Gas Corporation Class A,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-31,MKTX,MarketAxess Holdings Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-17,MKTX,MarketAxess Holdings Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,MKTX,MarketAxess Holdings Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-23,MCK,McKesson Corporation,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,MELI,MercadoLibre Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,MRNA,Moderna Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,MDB,"MongoDB Inc, Class A",sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-17,MS,Morgan Stanley,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-23,NSC,Norfolk Southern Corporation,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-17,NVDA,NVIDIA Corporation,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,NVDA,NVIDIA Corporation,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,QCOM,QUALCOMM Incorporated,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-09,ROG,Rogers Corporation,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,ROKU,Roku Inc Class A,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
